Region,ID,FIPS,Latitude,Longitude,LCPx,LCPy,UHII, DegHourDay 
SoCAB_West,2451,6037430802,34.1261,-118.0203,225164,-309089.5,19934.9, 109.5 
SoCAB_West,2452,6037430803,34.1156,-118.0227,224978.9,-310241.4,18953, 104.1 
SoCAB_West,2453,6037430901,34.1416,-118.0115,225913.2,-307366.7,21743, 119.5 
SoCAB_West,2454,6037430902,34.1348,-118.0145,225658.3,-308120,20843.2, 114.5 
SoCAB_West,2455,6037431001,34.1484,-118.0051,226464,-306606.8,23665.7, 130.0 
SoCAB_West,2456,6037431002,34.1453,-117.9847,228331.3,-306893.3,23756.8, 130.5 
SoCAB_West,2457,6037431100,34.1361,-117.9972,227228.1,-307930.8,21457.2, 117.9 
SoCAB_West,2458,6037431200,34.1234,-117.9955,227423.9,-309309.5,20228.6, 111.1 
SoCAB_West,2459,6037431300,34.1252,-118.0067,226401.8,-309145.1,20080.8, 110.3 
SoCAB_West,2460,6037431400,34.1111,-118.0101,226140.1,-310694.2,18761.9, 103.1 
SoCAB_West,2461,6037431501,34.0997,-118.033,224102.3,-312003.3,17600.9, 96.7 
SoCAB_West,2462,6037431502,34.1023,-118.0211,225170.2,-311685.3,17983.9, 98.8 
SoCAB_West,2463,6037431600,34.1101,-118.0427,223188.9,-310896.4,18252.2, 100.3 
SoCAB_West,2464,6037431700,34.1213,-118.0422,223196.6,-309673.7,19181.6, 105.4 
SoCAB_West,2465,6037431800,34.1196,-118.0611,221482.1,-309908.7,18819.9, 103.4 
SoCAB_West,2466,6037431900,34.1103,-118.0601,221605.2,-310922.4,18037, 99.1 
SoCAB_West,2467,6037432000,34.1023,-118.0548,222114.7,-311778.6,17481, 96.0 
SoCAB_West,2468,6037432101,34.0959,-118.0429,223214.3,-312448.5,17147.4, 94.2 
SoCAB_West,2469,6037432102,34.0927,-118.0588,221782.6,-312839.1,16669.1, 91.6 
SoCAB_West,2470,6037432201,34.0872,-118.0827,219629.6,-313506.7,15898.3, 87.4 
SoCAB_West,2471,6037432202,34.0857,-118.0714,220656.3,-313641.6,15944.6, 87.6 
SoCAB_West,2472,6037432300,34.0868,-118.044,223148.1,-313438.7,16436, 90.3 
SoCAB_West,2473,6037432401,34.0905,-118.022,225127.9,-312971.5,17126.8, 94.1 
SoCAB_West,2474,6037432402,34.0849,-118.0283,224575.5,-313601.3,16612.1, 91.3 
SoCAB_West,2475,6037432500,34.0948,-118.0062,226555.3,-312461.1,17722.6, 97.4 
SoCAB_West,2476,6037432601,34.082,-118.0143,225855.5,-313881.7,16744.6, 92.0 
SoCAB_West,2477,6037432602,34.0815,-118.0052,226686.2,-313913.5,16955.2, 93.2 
SoCAB_West,2478,6037432700,34.0758,-118.0343,224059.5,-314612.5,15964.2, 87.7 
SoCAB_West,2479,6037432801,34.077,-118.0468,222920.1,-314515.3,15791.5, 86.8 
SoCAB_West,2480,6037432802,34.0789,-118.0533,222326,-314335.4,15797.2, 86.8 
SoCAB_West,2481,6037432901,34.0767,-118.0709,220739,-314623.4,15375.9, 84.5 
SoCAB_West,2482,6037432902,34.0787,-118.06,221723.4,-314372.5,15679.3, 86.2 
SoCAB_West,2483,6037433101,34.0688,-118.0597,221776.3,-315452.9,15069.5, 82.8 
SoCAB_West,2484,6037433102,34.065,-118.0584,221907.3,-315861.9,14863.2, 81.7 
SoCAB_West,2485,6037433200,34.0678,-118.0368,223865.4,-315494.8,15446.9, 84.9 
SoCAB_West,2486,6037433302,34.063,-118.0144,225915.1,-315959.7,15766.7, 86.6 
SoCAB_West,2487,6037433304,34.0709,-118.0199,225387.5,-315110.6,16034.5, 88.1 
SoCAB_West,2488,6037433305,34.0703,-118.0127,226039.7,-315154.1,16181.5, 88.9 
SoCAB_West,2489,6037433306,34.0715,-118.0078,226483,-315012.4,16358.9, 89.9 
SoCAB_West,2490,6037433307,34.0687,-118.0061,226650.6,-315314.6,16306.1, 89.6 
SoCAB_West,2491,6037433401,34.0596,-118.0426,223359,-316404.5,14839.4, 81.5 
SoCAB_West,2492,6037433402,34.0595,-118.0346,224086.8,-316392.8,15040, 82.6 
SoCAB_West,2493,6037433403,34.0628,-118.027,224768.1,-316019.2,15419.8, 84.7 
SoCAB_West,2494,6037433501,34.0569,-118.0654,221299.2,-316767.7,14144.3, 77.7 
SoCAB_West,2495,6037433503,34.0549,-118.0488,222815.8,-316933.9,14286, 78.5 
SoCAB_West,2496,6037433504,34.0586,-118.0551,222230.1,-316555.5,14517.5, 79.8 
SoCAB_West,2497,6037433601,34.0671,-118.0762,220286.7,-315680.8,14672.4, 80.6 
SoCAB_West,2498,6037433602,34.059,-118.0765,220281.8,-316565.3,14129.2, 77.6 
SoCAB_West,2499,6037433700,34.0465,-118.0585,221962.1,-317883.5,13282.8, 73.0 
SoCAB_West,2500,6037433801,34.0495,-118.0364,223960,-317493.8,14055.4, 77.2 
SoCAB_West,2501,6037433802,34.0323,-118.0591,221958.5,-319437.1,12039.1, 66.1 
SoCAB_West,2502,6037433901,34.0587,-118.0201,225413.5,-316441.8,15395.5, 84.6 
SoCAB_West,2503,6037433902,34.0526,-118.0269,224817.7,-317129.5,14624.6, 80.4 
SoCAB_West,2504,6037434001,34.0522,-118.0141,225974.2,-317135.3,14959.5, 82.2 
SoCAB_West,2505,6037434003,34.0462,-118.0227,225217.7,-317816.3,14139.5, 77.7 
SoCAB_West,2506,6037434004,34.0402,-118.0322,224373.3,-318494.4,13325.3, 73.2 
SoCAB_West,2507,6037460000,34.1762,-118.0831,219294.7,-303790.7,30679.8, 168.6 
SoCAB_West,2508,6037460100,34.1925,-118.1156,216294.6,-302106.3,33059.2, 181.6 
SoCAB_West,2509,6037460200,34.2005,-118.1366,214364.8,-301281.7,32983.7, 181.2 
SoCAB_West,2510,6037460301,34.2087,-118.1547,212697.1,-300442.1,33152.7, 182.2 
SoCAB_West,2511,6037460302,34.1943,-118.1577,212478,-302012.6,29773, 163.6 
SoCAB_West,2512,6037460401,34.217,-118.1796,210421.3,-299597.6,33134.6, 182.1 
SoCAB_West,2513,6037460501,34.218,-118.1929,209209.9,-299519.6,32655.6, 179.4 
SoCAB_West,2514,6037460502,34.2062,-118.195,209053.3,-300812.8,30055.4, 165.1 
SoCAB_West,2516,6037460700,34.1933,-118.1971,208902.8,-302231.4,27254.2, 149.7 
SoCAB_West,2517,6037460800,34.162,-118.1775,210782.6,-305589.5,22165.2, 121.8 
SoCAB_West,2518,6037460900,34.1764,-118.1607,212256.6,-303976.8,25532.7, 140.3 
SoCAB_West,2519,6037461000,34.1866,-118.1609,212204.6,-302862.2,27800.7, 152.8 
SoCAB_West,2520,6037461100,34.1853,-118.1408,214033.6,-302956.4,28883.7, 158.7 
SoCAB_West,2521,6037461200,34.181,-118.1155,216346,-303358.1,29907.9, 164.3 
SoCAB_West,2522,6037461300,34.1738,-118.1114,216741.9,-304135,28241.8, 155.2 
SoCAB_West,2523,6037461400,34.1724,-118.1247,215537.5,-304323.4,26790.3, 147.2 
SoCAB_West,2524,6037461501,34.1742,-118.1372,214397.2,-304159.6,26292, 144.5 
SoCAB_West,2525,6037461502,34.1753,-118.1462,213576.7,-304057.3,26091.6, 143.4 
SoCAB_West,2526,6037461600,34.1625,-118.1568,212655.8,-305484,23132.2, 127.1 
SoCAB_West,2527,6037461700,34.1583,-118.1642,212002.2,-305968,22136.5, 121.6 
SoCAB_West,2528,6037461901,34.1545,-118.1489,213403.9,-306341.3,22079, 121.3 
SoCAB_West,2529,6037461902,34.1488,-118.1481,213486.9,-306960.3,21122.2, 116.1 
SoCAB_West,2530,6037462001,34.1634,-118.1438,213831.3,-305356.4,23831.7, 130.9 
SoCAB_West,2531,6037462002,34.1633,-118.1484,213420.6,-305371.3,23633, 129.9 
SoCAB_West,2532,6037462100,34.1634,-118.137,214452.1,-305334.8,24131, 132.6 
SoCAB_West,2533,6037462201,34.1549,-118.137,214481.9,-306262,22600.2, 124.2 
SoCAB_West,2534,6037462202,34.1489,-118.1369,214504.8,-306912.1,21524.5, 118.3 
SoCAB_West,2535,6037462301,34.155,-118.127,215384.4,-306229,23028, 126.5 
SoCAB_West,2536,6037462302,34.149,-118.1268,215423.2,-306874.4,21843.9, 120.0 
SoCAB_West,2537,6037462400,34.1635,-118.1267,215386.5,-305293.6,24757.9, 136.0 
SoCAB_West,2538,6037462500,34.1655,-118.102,217615.5,-305005.9,26751.9, 147.0 
SoCAB_West,2539,6037462600,34.161,-118.1135,216589.9,-305537.2,24982.6, 137.3 
SoCAB_West,2540,6037462700,34.1519,-118.1145,216530,-306527.3,22873.2, 125.7 
SoCAB_West,2541,6037462800,34.1522,-118.1031,217565.3,-306462,23371, 128.4 
SoCAB_West,2542,6037462900,34.1537,-118.09,218743.8,-306262.7,23981.9, 131.8 
SoCAB_West,2543,6037463000,34.1552,-118.0752,220087.2,-306062.5,24695.8, 135.7 
SoCAB_West,2544,6037463101,34.1406,-118.0705,220564,-307645.3,20701.7, 113.7 
SoCAB_West,2545,6037463102,34.1375,-118.0809,219630.2,-308011.7,20394.7, 112.1 
SoCAB_West,2546,6037463200,34.1402,-118.0894,218844.9,-307733.2,20683.3, 113.6 
SoCAB_West,2547,6037463300,34.1393,-118.1024,217669.7,-307873.5,20588.6, 113.1 
SoCAB_West,2548,6037463400,34.1409,-118.1129,216713.9,-307722.6,20632.3, 113.4 
SoCAB_West,2549,6037463500,34.1384,-118.127,215442.4,-308033.4,20106.4, 110.5 
SoCAB_West,2550,6037463601,34.1409,-118.1368,214539.2,-307792.9,20229.1, 111.1 
SoCAB_West,2551,6037463602,34.1408,-118.1459,213714.5,-307820.8,19970.4, 109.7 
SoCAB_West,2552,6037463700,34.1406,-118.1589,212535.5,-307882.1,19568.4, 107.5 
SoCAB_West,2553,6037463800,34.1341,-118.1749,211106,-308637.4,18212.6, 100.1 
SoCAB_West,2554,6037463900,34.1299,-118.1581,212639.1,-309046.9,18295, 100.5 
SoCAB_West,2555,6037464000,34.1273,-118.1393,214355.3,-309275.7,18562.7, 102.0 
SoCAB_West,2556,6037464100,34.1205,-118.1209,216053.5,-309973.9,18142, 99.7 
SoCAB_West,2557,6037464200,34.1258,-118.0995,217978.5,-309334.7,19097.8, 104.9 
SoCAB_West,2558,6037480002,34.1204,-118.0861,219208.5,-309889.8,18634.4, 102.4 
SoCAB_West,2559,6037480011,34.1263,-118.0751,220186.3,-309212.9,19310.8, 106.1 
SoCAB_West,2560,6037480012,34.118,-118.0741,220309.7,-310116.2,18525.2, 101.8 
SoCAB_West,2561,6037480101,34.1092,-118.0735,220395.7,-311076.5,17777, 97.7 
SoCAB_West,2562,6037480102,34.1082,-118.085,219352.6,-311219.7,17548.9, 96.4 
SoCAB_West,2563,6037480201,34.1083,-118.1105,217032.8,-311282.3,17195.6, 94.5 
SoCAB_West,2564,6037480202,34.1089,-118.0973,218229.7,-311176.1,17453.5, 95.9 
SoCAB_West,2565,6037480302,34.1013,-118.1218,216032,-312074.8,16400.7, 90.1 
SoCAB_West,2566,6037480303,34.0951,-118.1379,214593.8,-312796.7,15567.7, 85.5 
SoCAB_West,2567,6037480304,34.0962,-118.1316,215158.1,-312659.7,15785.9, 86.7 
SoCAB_West,2568,6037480400,34.104,-118.1321,215084.3,-311803,16412.9, 90.2 
SoCAB_West,2569,6037480500,34.1082,-118.1449,213909,-311378.8,16414.2, 90.2 
SoCAB_West,2570,6037480600,34.1194,-118.1564,212832.6,-310190.6,17085.9, 93.9 
SoCAB_West,2571,6037480702,34.105,-118.1699,211649.6,-311795.3,15318.4, 84.2 
SoCAB_West,2572,6037480703,34.1094,-118.1614,212411.8,-311292.6,15980.1, 87.8 
SoCAB_West,2573,6037480704,34.1057,-118.1537,213119.2,-311674.5,15919.5, 87.5 
SoCAB_West,2574,6037480802,34.0821,-118.1526,213294.3,-314254.8,13992.9, 76.9 
SoCAB_West,2575,6037480803,34.0909,-118.1536,213173.5,-313293.6,14683.9, 80.7 
SoCAB_West,2576,6037480804,34.0958,-118.1474,213725.2,-312741.7,15310.2, 84.1 
SoCAB_West,2577,6037480901,34.087,-118.1402,214409.6,-313685.7,14851.4, 81.6 
SoCAB_West,2578,6037480902,34.0803,-118.139,214537.7,-314411.8,14347.9, 78.8 
SoCAB_West,2579,6037480903,34.0737,-118.1393,214528.8,-315134.8,13804.8, 75.9 
SoCAB_West,2580,6037481001,34.0877,-118.1303,215304.3,-313582.8,15130.7, 83.1 
SoCAB_West,2581,6037481002,34.0952,-118.119,216306.8,-312728.8,15970.7, 87.8 
SoCAB_West,2582,6037481101,34.0991,-118.107,217384.8,-312267.2,16535.4, 90.9 
SoCAB_West,2583,6037481102,34.0999,-118.0945,218515.7,-312155.4,16758.7, 92.1 
SoCAB_West,2584,6037481103,34.0935,-118.0984,218181.1,-312862.6,16197.7, 89.0 
SoCAB_West,2585,6037481201,34.0977,-118.0711,220646.1,-312331.8,16882.1, 92.8 
SoCAB_West,2586,6037481202,34.0981,-118.0816,219696.1,-312313.1,16781.3, 92.2 
SoCAB_West,2587,6037481300,34.0763,-118.0825,219682.1,-314696.3,15163.7, 83.3 
SoCAB_West,2588,6037481401,34.0832,-118.104,217707.1,-313997.3,15334.2, 84.3 
SoCAB_West,2589,6037481402,34.0831,-118.0929,218712.5,-313980.2,15479.5, 85.1 
SoCAB_West,2590,6037481500,34.0822,-118.1128,216913.2,-314132.4,15083.2, 82.9 
SoCAB_West,2591,6037481603,34.0842,-118.1202,216233.3,-313938.9,15072.2, 82.8 
SoCAB_West,2592,6037481604,34.0833,-118.1261,215701,-314053.6,14870.9, 81.7 
SoCAB_West,2593,6037481605,34.0719,-118.1256,215784,-315290.6,13995.6, 76.9 
SoCAB_West,2594,6037481606,34.0765,-118.126,215733.1,-314795.4,14340.4, 78.8 
SoCAB_West,2595,6037481711,34.0662,-118.1199,216322.3,-315899.7,13697.6, 75.3 
SoCAB_West,2596,6037481712,34.0664,-118.1118,217050.3,-315853.1,13919.9, 76.5 
SoCAB_West,2597,6037481713,34.068,-118.1292,215469.7,-315730.8,13598.2, 74.7 
SoCAB_West,2598,6037481714,34.0643,-118.129,215496,-316127.1,13319.4, 73.2 
SoCAB_West,2599,6037481800,34.0653,-118.1408,214424.3,-316052.8,13083.5, 71.9 
SoCAB_West,2600,6037481901,34.071,-118.1551,213105.4,-315468.1,13000.8, 71.4 
SoCAB_West,2601,6037481902,34.0656,-118.1506,213530.2,-316042.8,12735.5, 70.0 
SoCAB_West,2602,6037482001,34.0554,-118.1597,212734.5,-317181.8,11654.8, 64.0 
SoCAB_West,2603,6037482002,34.0488,-118.1483,213789.8,-317871.4,11640.8, 64.0 
SoCAB_West,2604,6037482101,34.0587,-118.1354,214931.3,-316756.8,12726.3, 69.9 
SoCAB_West,2605,6037482102,34.0507,-118.1329,215189.7,-317628.9,12190.6, 67.0 
SoCAB_West,2606,6037482201,34.059,-118.122,216149.3,-316687.4,13085.2, 71.9 
SoCAB_West,2607,6037482202,34.059,-118.1124,217020.9,-316668.5,13324.9, 73.2 
SoCAB_West,2608,6037482301,34.0741,-118.099,218189.7,-314977.4,14746.5, 81.0 
SoCAB_West,2609,6037482303,34.0691,-118.0987,218231.4,-315523.3,14392.8, 79.1 
SoCAB_West,2610,6037482304,34.0644,-118.0989,218233.8,-316034,14057.1, 77.2 
SoCAB_West,2611,6037482401,34.0675,-118.0864,219361.8,-315667.5,14505.8, 79.7 
SoCAB_West,2612,6037482402,34.0491,-118.0813,219883.8,-317664,13058.5, 71.8 
SoCAB_West,2613,6037482502,34.059,-118.1038,217805.8,-316643,13534.7, 74.4 
SoCAB_West,2614,6037482503,34.0586,-118.0949,218618.3,-316655.4,13693.9, 75.2 
SoCAB_West,2615,6037482521,34.0507,-118.0992,218247,-317532.8,12838.8, 70.5 
SoCAB_West,2616,6037482522,34.041,-118.094,218758.3,-318585.5,12062.1, 66.3 
SoCAB_West,2617,6037482600,34.0481,-118.1154,216786.7,-317857.6,12290.4, 67.5 
SoCAB_West,2618,6037482701,34.0376,-118.1398,214604.9,-319071.6,11194.2, 61.5 
SoCAB_West,2619,6037482702,34.0415,-118.1338,215130.8,-318633.1,11511.3, 63.2 
SoCAB_West,2620,6037482800,34.0368,-118.1148,216872.8,-319093.1,11353.2, 62.4 
SoCAB_West,2621,6037500100,33.9604,-117.9431,232754.1,-326951.6,12896.7, 70.9 
SoCAB_West,2622,6037500201,33.9562,-117.9742,229939.1,-327505.9,12171.8, 66.9 
SoCAB_West,2623,6037500202,33.9601,-117.9951,228015.3,-327141.4,11620.1, 63.8 
SoCAB_West,2624,6037500300,34.0145,-118.0395,223795.6,-321325.9,12070.1, 66.3 
SoCAB_West,2625,6037500402,34.0036,-118.0765,220468.5,-322611.3,11850.6, 65.1 
SoCAB_West,2626,6037500403,34.0121,-118.0643,221552,-321655,11838.8, 65.0 
SoCAB_West,2627,6037500404,34.0141,-118.0739,220666.3,-321458.4,11784.1, 64.7 
SoCAB_West,2628,6037500500,34.0153,-118.0842,219730.8,-321360.2,11559.4, 63.5 
SoCAB_West,2629,6037500600,34.008,-118.0883,219377.3,-322164.2,11499.8, 63.2 
SoCAB_West,2630,6037500700,33.995,-118.0967,218657.6,-323612.1,10944.6, 60.1 
SoCAB_West,2631,6037500800,33.9839,-118.0864,219631.3,-324789.6,10880.5, 59.8 
SoCAB_West,2632,6037500900,33.9935,-118.0804,220144,-323732.7,11374.8, 62.5 
SoCAB_West,2633,6037501001,33.9889,-118.071,221015.7,-324201.1,11378.7, 62.5 
SoCAB_West,2634,6037501002,33.9823,-118.062,221853.5,-324904,11285.6, 62.0 
SoCAB_West,2635,6037501200,33.9989,-118.0629,221722.1,-323090.9,11715.6, 64.4 
SoCAB_West,2636,6037501300,33.9912,-118.0531,222639,-323905.6,11583.4, 63.6 
SoCAB_West,2637,6037501400,33.982,-118.0474,223185.4,-324896.5,11480.2, 63.1 
SoCAB_West,2638,6037501501,33.999,-118.0274,224946.6,-322979.1,12057.8, 66.3 
SoCAB_West,2639,6037501503,33.9861,-118.0365,224165.8,-324414.9,11612.5, 63.8 
SoCAB_West,2640,6037501504,33.9793,-118.037,224140.9,-325165,11464.2, 63.0 
SoCAB_West,2641,6037501600,33.9784,-118.0102,226579.9,-325177.6,11429.3, 62.8 
SoCAB_West,2642,6037501700,33.9618,-118.0199,225758.1,-327020.4,11091.9, 60.9 
SoCAB_West,2643,6037501802,33.9679,-118.0293,224883.8,-326383.7,11169.2, 61.4 
SoCAB_West,2644,6037501803,33.9717,-118.0409,223816,-325995.8,11286.5, 62.0 
SoCAB_West,2645,6037501804,33.9699,-118.0349,224361.3,-326179.6,11219, 61.6 
SoCAB_West,2646,6037501900,33.9559,-118.0275,225089.1,-327690.4,10948.1, 60.2 
SoCAB_West,2647,6037502003,33.9632,-118.0394,223979.3,-326926.8,11035.7, 60.6 
SoCAB_West,2648,6037502004,33.9609,-118.0478,223220.3,-327198.7,10892.4, 59.8 
SoCAB_West,2649,6037502005,33.9517,-118.0343,224481.4,-328168.5,10796.8, 59.3 
SoCAB_West,2650,6037502100,33.9726,-118.0522,222777.2,-325929.5,11183.8, 61.4 
SoCAB_West,2651,6037502200,33.9769,-118.072,220967.9,-325521.4,10989.5, 60.4 
SoCAB_West,2652,6037502301,33.9681,-118.0787,220383.2,-326498.4,10573.8, 58.1 
SoCAB_West,2653,6037502302,33.966,-118.0683,221335.6,-326697.1,10691.3, 58.7 
SoCAB_West,2654,6037502401,33.9764,-118.0969,218706,-325639.7,10352.3, 56.9 
SoCAB_West,2655,6037502402,33.973,-118.0898,219355.3,-325991.7,10430.2, 57.3 
SoCAB_West,2656,6037502500,33.9773,-118.1101,217502.5,-325584.5,10032.9, 55.1 
SoCAB_West,2657,6037502601,33.9599,-118.0944,218983,-327437.8,9888, 54.3 
SoCAB_West,2658,6037502602,33.965,-118.1032,218161.9,-326902.5,9820.1, 54.0 
SoCAB_West,2659,6037502700,33.9548,-118.0717,221070.3,-327931,10279.1, 56.5 
SoCAB_West,2660,6037502801,33.941,-118.0892,219521.9,-329489.7,9380.4, 51.5 
SoCAB_West,2661,6037502802,33.9324,-118.0676,221512.4,-330366.6,9511.1, 52.3 
SoCAB_West,2662,6037502901,33.946,-118.041,223893.1,-328810.9,10520.2, 57.8 
SoCAB_West,2663,6037502902,33.9427,-118.0525,222858,-329195.4,10185.9, 56.0 
SoCAB_West,2664,6037503000,33.9243,-118.0508,223066.7,-331200.8,9468.7, 52.0 
SoCAB_West,2665,6037503103,33.9279,-118.0408,223964.3,-330781.2,9774.4, 53.7 
SoCAB_West,2666,6037503104,33.9201,-118.0425,223836,-331644.6,9417.5, 51.7 
SoCAB_West,2667,6037503105,33.9241,-118.0332,224669.2,-331175.2,9750.6, 53.6 
SoCAB_West,2668,6037503106,33.9208,-118.0237,225549.5,-331511.7,9789, 53.8 
SoCAB_West,2669,6037503201,33.9325,-118.0267,225238.7,-330241.6,10190.4, 56.0 
SoCAB_West,2670,6037503202,33.9394,-118.0349,224469,-329511.9,10337, 56.8 
SoCAB_West,2671,6037503301,33.9481,-118.0151,226239.5,-328505.6,11012.1, 60.5 
SoCAB_West,2672,6037503302,33.9417,-118.0214,225689.4,-329223.1,10646.3, 58.5 
SoCAB_West,2673,6037503401,33.9356,-117.9847,229052.9,-329783.3,11350.4, 62.4 
SoCAB_West,2674,6037503402,33.9418,-118.0009,227558.2,-329148.6,11143.7, 61.2 
SoCAB_West,2675,6037503501,33.933,-118.0134,226447.4,-330145,10440.2, 57.4 
SoCAB_West,2676,6037503502,33.932,-118.0032,227376.5,-330226.7,10659.6, 58.6 
SoCAB_West,2677,6037503601,33.9225,-118.0112,226683.8,-331288,10093.6, 55.5 
SoCAB_West,2678,6037503602,33.9121,-118.0022,227533.9,-332397.1,9738.2, 53.5 
SoCAB_West,2679,6037503701,33.9274,-117.9948,228154.7,-330705.8,10690.6, 58.7 
SoCAB_West,2680,6037503702,33.9222,-117.9846,229109.1,-331245.2,10730.2, 59.0 
SoCAB_West,2681,6037503703,33.91,-117.9854,229072.9,-332577,10022.4, 55.1 
SoCAB_West,2682,6037503801,33.8963,-117.9933,228400.7,-334104.3,9049.7, 49.7 
SoCAB_West,2683,6037503802,33.8983,-118.0036,227460.4,-333912.4,8932.9, 49.1 
SoCAB_West,2684,6037503901,33.8898,-118.0069,227185.1,-334844.5,8380.7, 46.0 
SoCAB_West,2685,6037503902,33.8868,-118.0196,226037,-335208,7977.7, 43.8 
SoCAB_West,2686,6037504001,33.9083,-118.0154,226352.5,-332856.5,9233.5, 50.7 
SoCAB_West,2687,6037504002,33.9093,-118.024,225563.1,-332768.3,9148, 50.3 
SoCAB_West,2688,6037504101,33.9099,-118.0334,224705.1,-332726.3,9032.7, 49.6 
SoCAB_West,2690,6037530003,34.0286,-118.089,219248.9,-319916.8,11438.2, 62.8 
SoCAB_West,2691,6037530004,34.0198,-118.0911,219088,-320888,11383, 62.5 
SoCAB_West,2692,6037530005,34.0283,-118.1114,217211.5,-320016,11024.2, 60.6 
SoCAB_West,2693,6037530006,34.0207,-118.1139,217009.2,-320850.7,10891.3, 59.8 
SoCAB_West,2694,6037530101,34.0122,-118.1005,218261.3,-321738.6,11158.4, 61.3 
SoCAB_West,2695,6037530102,34.0153,-118.1155,216885.5,-321439.5,10788.2, 59.3 
SoCAB_West,2696,6037530202,34.0272,-118.1366,214928.6,-320196.9,10690.1, 58.7 
SoCAB_West,2697,6037530203,34.0267,-118.1265,215850.5,-320233.3,10800.2, 59.3 
SoCAB_West,2698,6037530204,34.0191,-118.1283,215704.4,-321067.9,10557.1, 58.0 
SoCAB_West,2699,6037530301,34.0295,-118.1552,213229.6,-320004.6,10245.7, 56.3 
SoCAB_West,2700,6037530302,34.0278,-118.1479,213893.7,-320164.8,10424.3, 57.3 
SoCAB_West,2701,6037530400,34.0389,-118.1548,213237.5,-318976.8,10761.9, 59.1 
SoCAB_West,2702,6037530500,34.0388,-118.1659,212226.8,-319018.6,10357.3, 56.9 
SoCAB_West,2703,6037530601,34.054,-118.1756,211296.7,-317382.4,10963.2, 60.2 
SoCAB_West,2704,6037530602,34.0527,-118.1716,211662.8,-317506.2,11036.8, 60.6 
SoCAB_West,2705,6037530700,34.0592,-118.1841,210511.6,-316834.4,10973.7, 60.3 
SoCAB_West,2706,6037530801,34.0509,-118.1884,210139.9,-317754.7,10255.8, 56.4 
SoCAB_West,2707,6037530802,34.0523,-118.1813,210780.9,-317584.6,10623.4, 58.4 
SoCAB_West,2708,6037530901,34.0433,-118.1886,210148.4,-318584.4,9770.5, 53.7 
SoCAB_West,2709,6037530902,34.0445,-118.181,210835.5,-318427.7,10146.5, 55.8 
SoCAB_West,2710,6037531000,34.0407,-118.1739,211490,-318822.7,10196.3, 56.0 
SoCAB_West,2711,6037531101,34.0361,-118.1885,210181.1,-319369.7,9341.4, 51.3 
SoCAB_West,2712,6037531102,34.0369,-118.1816,210807.5,-319267,9659.8, 53.1 
SoCAB_West,2713,6037531201,34.0297,-118.1861,210420.8,-320056.7,9134.4, 50.2 
SoCAB_West,2714,6037531202,34.0257,-118.1859,210447.1,-320492.8,8966, 49.3 
SoCAB_West,2715,6037531301,34.0217,-118.1823,210793.5,-320919.9,8942.6, 49.1 
SoCAB_West,2716,6037531302,34.0168,-118.1828,210757.8,-321457.4,8716.4, 47.9 
SoCAB_West,2717,6037531502,34.0199,-118.1708,211836.2,-321092.6,9303.3, 51.1 
SoCAB_West,2718,6037531503,34.0294,-118.1747,211452.5,-320062.6,9571.2, 52.6 
SoCAB_West,2719,6037531504,34.0282,-118.1674,212124.5,-320174.6,9771.7, 53.7 
SoCAB_West,2720,6037531602,34.0187,-118.1648,212390.3,-321208.7,9455.6, 52.0 
SoCAB_West,2721,6037531603,34.0298,-118.1615,212653.3,-319984.7,10040.1, 55.2 
SoCAB_West,2722,6037531604,34.0238,-118.1624,212594.8,-320637.3,9756.2, 53.6 
SoCAB_West,2723,6037531701,34.0217,-118.1521,213535.8,-320844.8,10016.2, 55.0 
SoCAB_West,2724,6037531702,34.0159,-118.1598,212854.5,-321498.7,9510.6, 52.3 
SoCAB_West,2725,6037531800,34.0187,-118.1392,214721.9,-321138,10304.7, 56.6 
SoCAB_West,2726,6037531901,34.0132,-118.1424,214447,-321741.6,9992.9, 54.9 
SoCAB_West,2727,6037531902,34.0118,-118.1324,215353.9,-321875.4,10234.4, 56.2 
SoCAB_West,2728,6037532001,34.006,-118.1236,216175.4,-322486.3,10376.7, 57.0 
SoCAB_West,2729,6037532002,34.0035,-118.1174,216746.5,-322737.6,10536, 57.9 
SoCAB_West,2730,6037532101,34.0051,-118.1055,217826.9,-322531.3,11007.6, 60.5 
SoCAB_West,2731,6037532102,33.9974,-118.1118,217279.8,-323390.8,10563.7, 58.0 
SoCAB_West,2732,6037532200,33.9868,-118.1226,216330.3,-324578.5,9856.5, 54.2 
SoCAB_West,2733,6037532302,34.0095,-118.1761,211392.7,-322242.8,8698.9, 47.8 
SoCAB_West,2734,6037532303,34.0016,-118.1459,214165.2,-323021,9454.6, 51.9 
SoCAB_West,2735,6037532304,33.9854,-118.1528,213585.6,-324815.5,8749.6, 48.1 
SoCAB_West,2737,6037532500,33.99,-118.2214,207334.5,-324487.7,6155, 33.8 
SoCAB_West,2738,6037532603,33.9847,-118.2336,206240.6,-325095.2,5481.7, 30.1 
SoCAB_West,2739,6037532604,33.9843,-118.229,206657.2,-325135,5660.1, 31.1 
SoCAB_West,2740,6037532605,33.9842,-118.2252,207005.4,-325129.5,5822.1, 32.0 
SoCAB_West,2741,6037532606,33.9832,-118.2209,207399.1,-325230.1,5978.3, 32.8 
SoCAB_West,2742,6037532700,33.9853,-118.2414,205531.5,-325055.5,5178.4, 28.5 
